-1,-0.991109,-0.808096,-0.830851,-0.789156,-0.626688,-0.349935
-0.853145,-0.830457,-0.688236,-0.681247,-0.575045,-0.289944,-0.297289
-0.696986,-0.755338,-0.426082,-0.268433,0.0814291,0.0928491,0.180843
-0.148411,-0.0222792,-0.0806068,0.126842,0.240019,0.490814,0.364953
0.191458,0.181125,0.351714,0.612415,0.566813,0.564994,0.731231
0.601936,0.906991,1,0.8405,0.858423,0.961301,0.870776
0.41307,0.785569,0.89418,0.920687,0.83784,0.894299,0.926775
