0.342815,0.338112,0.258012,0.0719618,-0.124973
0.447356,0.55971,0.43094,0.123939,-0.143282
0.463844,0.590352,0.413254,0.125901,-0.130573
0.311164,0.356447,0.261961,-0.0112729,-0.22385
0.115874,0.0949211,0.0223816,-0.150232,-0.276092
