0.522337,0.556416,0.534628,0.484369,0.406288,0.486129,0.483321
0.539326,0.500241,0.471886,0.436513,0.386683,0.394651,0.472988
0.4263,0.488586,0.51292,0.437353,0.366806,0.332947,0.406355
0.352102,0.432856,0.484768,0.513226,0.36954,0.254733,0.316836
0.391697,0.52716,0.569434,0.541135,0.407451,0.257243,0.210284
0.364112,0.600245,0.623682,0.608224,0.521249,0.428896,0.343359
0.512564,0.547041,0.610182,0.537357,0.612339,0.510483,0.456431
