error
0.727673
0.100629
0.927044
0.934591
0.940881
0.919497
0.891824
0.898113
0.951572
0.920755
0.942767
0.928302
0.891195
0.886164
0.891195
0.939623
0.897484
0.908805
0.861635
0.9
0.910692
0.906289
0.938994
0.855346
0.884906
0.923899
0.833333
0.905031
0.889308
0.914465
0.916981
0.918239
0.910692
0.913837
0.916352
0.921384
0.932705
0.910063
0.884277
0.927044
0.869182
0.894969
0.930189
0.857233
0.896855
0.907547
0.872327
0.844025
0.910692
0.894969
0.89434
0.868553
0.871069
0.866038
0.886792
0.87673
0.871698
0.895598
0.895597
0.847799
0.889937
0.854717
0.899371
0.866667
0.899371
0.898113
0.879874
0.895598
0.889937
0.896855
0.85912
0.879245
0.915723
0.863522
0.86478
0.891195
0.827044
0.892453
0.861006
0.844654
0.872327
0.867296
0.892453
0.849686
0.877359
0.889937
0.840252
0.903774
0.886164
0.881761
0.871069
0.864151
0.854088
0.878616
0.847799
0.854088
0.844654
0.816981
0.799371
0.840252
0.877988
0.838994
0.82327
0.833333
0.80566
0.838365
0.845912
0.789308
0.854717
0.806289
0.810063
0.786793
0.831446
0.801258
0.796226
0.796855
0.815723
0.740252
0.812579
0.847799
0.789308
0.810063
0.789937
0.781761
0.756604
0.796226
0.780503
0.730189
0.798742
0.702516
0.75283
0.78805
0.730817
0.705031
0.752201
0.738994
0.777988
0.759748
0.766667
0.72956
0.699371
0.716981
0.713208
0.649686
0.761635
0.757233
0.645912
0.69434
0.676101
0.673585
0.71195
0.760377
0.689937
0.646541
0.720126
0.710692
0.713208
0.680503
0.74717
0.75283
0.745283
0.673585
0.676101
0.687421
0.683648
0.660377
0.724528
0.696855
0.742767
0.663522
0.701887
0.699371
0.684277
0.656604
0.671069
0.726415
0.683019
0.722642
0.651572
0.663522
0.691824
0.665409
0.746541
0.732704
0.681761
0.715094
0.572327
0.669811
0.718239
0.687421
0.681761
0.580503
0.710692
0.615723
0.628931
0.620126
0.646541
0.657233
0.583648
0.676101
0.530818
0.595597
0.619497
0.616981
0.603145
0.613836
0.65912
0.661006
0.574214
0.709434
0.610692
0.643396
0.616352
0.602516
0.6
0.549686
0.615723
0.661006
0.608805
0.581132
0.581132
0.634591
0.555346
0.561006
0.530818
0.696855
0.550315
0.649686
0.583648
0.598742
0.516352
0.53522
0.564151
0.575472
0.52327
0.572956
0.520126
0.581761
0.645283
0.52956
0.514465
0.509434
0.575472
0.543396
0.605031
0.544025
0.587421
0.574843
0.608176
0.576101
0.578616
0.53522
0.562893
0.579874
0.534591
0.51195
0.554717
0.556604
0.545283
0.48239
0.520126
0.57044
0.542767
0.533333
0.543396
0.528931
0.469811
0.522013
0.491195
0.510063
0.508176
0.500629
0.468553
0.56478
0.477358
0.527044
0.515094
0.500629
0.496855
0.485535
0.525157
0.522641
0.457233
0.41195
0.457233
0.464151
0.498113
0.516352
0.453459
0.398742
0.445283
0.515094
0.471069
0.413837
0.456604
0.454717
0.425786
0.483648
0.479874
0.528931
0.48805
0.416981
0.425786
0.438365
0.427044
0.399371
0.464151
0.467296
0.462893
0.454717
0.416352
0.449686
0.450943
0.421384
0.456604
0.398742
0.434591
0.395598
0.399371
0.439623
0.402516
0.444654
0.344654
0.434591
0.411321
0.428931
0.414465
0.422642
0.371698
0.457233
0.423271
0.400629
0.376101
0.398113
0.398742
0.354717
0.440881
0.392453
0.420755
0.381132
0.437736
0.463522
0.408805
0.418239
0.420755
0.374214
0.383648
0.399371
0.393711
0.42956
0.351572
0.393711
0.36478
0.425786
0.354088
0.423899
0.420755
0.393082
0.387421
0.398113
0.413208
0.42956
0.372956
0.403774
0.332075
0.352201
0.420126
0.42956
0.327673
0.358491
0.40566
0.337107
0.333962
0.327673
0.344025
0.350943
0.319497
0.371069
0.386792
0.385535
0.379245
0.309434
0.316352
0.339623
0.332076
0.325786
0.337736
0.34717
0.336478
0.332704
0.387421
0.331447
0.353459
0.348428
0.369182
0.332704
0.319497
0.380503
0.349686
0.313208
0.303145
0.303145
0.310692
0.340252
0.352201
0.32327
0.369182
0.332704
0.324528
0.344654
0.314465
0.327044
0.323899
0.313836
0.319497
0.330189
0.280503
0.322641
0.315723
0.327673
0.313208
0.284906
0.29434
0.342138
0.296855
0.374843
0.305031
0.29434
0.31761
0.293082
0.342138
0.27044
0.325786
0.280503
0.309434
0.306918
0.277359
0.303145
0.301258
0.303774
0.289937
0.301258
0.318239
0.277987
0.27044
0.277987
0.272327
0.296226
0.308176
0.267925
0.280503
0.286792
0.308176
0.256604
0.25912
0.247799
0.275472
0.298113
0.290566
0.262264
0.284277
0.259119
0.271698
0.260377
0.25283
0.293082
0.257233
0.241509
0.320126
0.269811
0.261635
0.266667
0.280503
0.243396
0.271069
0.311321
0.319497
0.261006
0.295598
0.238365
0.291195
0.25283
0.261635
0.311321
0.227044
0.267925
0.261006
0.264151
0.27044
0.263522
0.279245
0.249057
0.265409
0.274843
0.268553
0.254717
0.228931
0.228302
0.230818
0.244654
0.23522
0.276101
0.220126
0.19434
0.249057
0.254088
0.232704
0.26478
0.224528
0.237736
0.247799
0.23522
0.242138
0.199371
0.218868
0.234591
0.224528
0.240252
0.240881
0.246541
0.213837
0.228931
0.230189
0.25912
0.25283
0.230818
0.261635
0.235849
0.234591
0.241509
0.232075
0.233333
0.230818
0.211321
0.222641
0.251572
0.227044
0.224528
0.220755
0.213208
0.212579
0.237107
0.207547
0.246541
0.205031
0.213208
0.246541
0.257233
0.18239
0.220126
0.191195
0.228302
0.219497
0.210063
0.212579
0.186164
0.232704
0.233962
0.187421
0.192453
0.195597
0.222641
0.203145
0.212579
0.216981
0.220126
0.218239
0.199371
0.201258
0.195597
0.197484
0.20566
0.181761
0.208805
0.174843
0.177358
0.219497
0.191824
0.206918
0.18239
0.213836
0.164151
0.186164
0.184906
0.194969
0.210063
0.201258
0.194969
0.184277
0.193082
0.205031
0.186164
0.193082
0.161635
0.159748
0.196855
0.163522
0.175472
0.166038
0.169182
0.198742
0.177987
0.180503
0.165409
0.191824
0.169811
0.191195
0.199371
0.180503
0.193711
0.177987
0.165409
0.189937
0.179874
0.155975
0.185535
0.177987
0.156604
0.18239
0.162893
0.176101
0.157233
0.167925
0.183648
0.192453
0.169811
0.152201
0.181132
0.169182
0.138365
0.160377
0.157862
0.173585
0.161635
0.183648
0.157862
0.163522
0.149057
0.189308
0.177359
0.159748
0.206918
0.153459
0.158491
0.156604
0.169811
0.165409
0.168553
0.169811
0.154717
0.172956
0.152201
0.147799
0.150314
0.143396
0.16478
0.153459
0.184277
0.157233
0.145912
0.159748
0.142138
0.140252
0.135849
0.155346
0.139623
0.150943
0.157862
0.175472
0.133333
0.133333
0.146541
0.159748
0.132704
0.135849
0.15912
0.153459
0.130818
0.144654
0.157233
0.142138
0.149057
0.132075
0.157233
0.16478
0.136478
0.145912
0.144025
0.130818
0.144654
0.137107
0.155975
0.138994
0.116981
0.126415
0.137736
0.126415
0.135849
0.118239
0.136478
0.133333
0.115723
0.138365
0.133962
0.122642
0.140881
0.125157
0.140252
0.136478
0.116981
0.125786
0.130189
0.133333
0.138994
0.12956
0.154717
0.131447
0.133962
0.133333
0.125157
0.110063
0.126415
0.143396
0.11761
0.121384
0.119497
0.133962
0.113836
0.123899
0.091195
0.11195
0.118868
0.108176
0.0974843
0.136478
0.107547
0.108176
0.116352
0.106918
0.106918
0.0861635
0.101258
0.116981
0.118239
0.125786
0.110063
0.0918239
0.113836
0.106918
0.125157
0.0962264
0.105031
0.106289
0.0962264
0.111321
0.081761
0.118239
0.0899371
0.0968553
0.115723
0.118239
0.0937107
0.091195
0.110063
0.103774
0.101258
0.0955975
0.101887
0.0880503
0.105031
0.101258
0.116352
0.109434
0.0830189
0.0981132
0.106918
0.108176
0.0943396
0.0962264
0.0880503
0.0987421
0.0987421
0.0962264
0.0918239
0.113208
0.090566
0.101887
0.0949686
0.081761
0.0811321
0.0943396
0.090566
0.0993711
0.0842767
0.0893082
0.0805031
0.072956
0.0823899
0.0880503
0.0710692
0.0880503
0.0918239
0.0899371
0.0899371
0.090566
0.0849057
0.0899371
0.0937107
0.0666667
0.0836478
0.072956
0.0874214
0.100629
0.0849057
0.0830189
0.0698113
0.0754717
0.0823899
0.0811321
0.0767296
0.0867924
0.0823899
0.081761
0.072956
0.0761006
0.0742138
0.0735849
0.0754717
0.0622642
0.0798742
0.0761006
0.0572327
0.0679245
0.0836478
0.0748428
0.0628931
0.0654088
0.0654088
0.0628931
0.0767296
0.0641509
0.0742138
0.0767296
0.064151
0.0603774
0.0597484
0.0735849
0.0660377
0.063522
0.0672956
0.0578616
0.0666667
0.0591195
0.0534591
0.0610063
0.0578616
0.0572327
0.0704403
0.0654088
0.0610063
0.0654088
0.0666667
0.0522013
0.0522013
0.0628931
0.0647799
0.0597484
0.0584906
0.0616352
0.0471698
0.0610063
0.0459119
0.0509434
0.0591195
0.0490566
0.0559748
0.0572327
0.0553459
0.0679245
0.0698113
0.0496855
0.045912
0.0522013
0.0641509
0.0672956
0.054717
0.036478
0.0465409
0.0584906
0.0553459
0.0490566
0.0477987
0.0477987
0.0484277
0.0566038
0.0522013
0.0446541
0.0477987
0.0433962
0.045283
0.0440251
0.0415094
0.0490566
0.036478
0.0477987
0.0402516
0.0396226
0.0496855
0.0421384
0.0471698
0.0408805
0.0415094
0.0358491
0.0352201
0.0515723
0.0358491
0.0597484
0.0509434
0.0440252
0.0320755
0.0421384
0.0477987
0.0421384
0.0503145
0.0415094
0.0553459
0.0528302
0.0446541
0.0352201
0.0509434
0.0484277
0.0427673
0.0433962
0.0377359
0.036478
0.0396226
0.0415094
0.0446541
0.0314465
0.027044
0.0377359
0.0339623
0.0333333
0.0264151
0.0352201
0.0408805
0.0289308
0.0320755
0.0477987
0.0421384
0.0352201
0.0377359
0.0333333
0.0396226
0.0396226
0.0308176
0.0327044
0.0358491
0.0408805
0.0421384
0.0352201
0.0339623
0.0415094
0.0352201
0.0371069
0.0427673
0.0345912
0.0295598
0.0352201
0.0345912
0.0427673
0.0283019
0.0345912
0.0320755
0.0333333
0.0308176
0.0371069
0.0345912
0.0201258
0.0339623
0.0371069
0.0371069
0.0345912
0.0371069
0.0408805
0.0383648
0.036478
0.0314465
0.0289308
0.0314465
0.0358491
0.0345912
0.0377359
0.0301887
0.0295597
0.0345912
0.0264151
0.0308176
0.0226415
0.0251572
0.0264151
0.0289308
0.0320755
0.0251572
0.0295597
0.0320755
0.027044
0.0264151
0.0264151
0.0327044
0.0226415
0.0264151
0.0295597
0.0320755
0.0301887
0.027044
0.0289308
0.027673
0.0314465
0.0226415
0.0232704
0.0245283
0.0201258
0.0308176
0.0201258
0.0308176
0.0232704
0.0220126
0.0226415
0.0176101
0.0176101
0.0220126
0.027044
0.0232704
0.0226415
0.0213836
0.0207547
0.0220126
0.0232704
0.0169811
0.0220126
0.0220126
0.0207547
0.0207547
0.0194969
0.0251572
0.0194969
0.027673
0.0327044
0.027673
0.0301887
0.0226415
0.018239
0.0257862
0.0232704
0.0289308
0.0188679
0.0226415
0.0176101
0.0220126
0.0226415
0.0226415
0.0232704
0.0289308
0.0213836
0.0264151
0.0245283
0.0245283
0.027044
0.0264151
0.0314465
0.0207547
0.027673
0.0213836
0.0207547
0.0245283
0.0232704
0.0251572
0.027044
0.0295597
0.0257862
0.0289308
0.0289308
0.0308176
0.0220126
0.0245283
0.0232704
0.0226415
0.0213836
0.027044
0.0314465
0.0289308
0.0257862
0.0245283
0.0226415
0.0257862
0.0251572
0.0264151
0.0301887
0.0289308
0.0157233
0.0264151
0.0251572
0.0264151
0.0289308
0.0207547
0.0201258
0.0220126
0.0238994
0.0207547
0.0232704
0.0257862
0.0188679
0.0226415
0.0201258
0.0220126
0.0176101
0.0213836
0.0226415
0.0220126
0.0245283
0.0213836
0.0207547
0.0220126
0.0169811
0.0232704
0.0207547
0.0144654
0.0169811
0.0207547
0.0213836
0.0232704
0.0157233
0.0150943
0.0245283
0.0163522
0.0207547
0.0163522
0.0125786
0.018239
0.0144654
0.0169811
0.0220126
0.0232704
0.0220126
0.018239
0.0194969
0.0138365
0.0220126
0.0169811
0.0251572
0.0157233
0.0163522
0.0150943
0.0188679
0.0207547
0.0232704
0.018239
0.0232704
0.0188679
0.0207547
0.0163522
0.0188679
0.0176101
0.018239
0.0157233
0.0194969
0.0157233
0.018239
0.0169811
0.0188679
0.0213836
0.0157233
0.0220126
0.018239
0.0213836
0.0213836
0.0220126
0.0169811
0.0144654
0.0213836
0.0157233
0.0144654
0.0169811
0.0176101
0.0201258
0.0150943
0.0132075
0.0163522
0.0201258
0.0163522
0.0163522
0.0157233
0.0169811
0.0194969
0.0194969
0.0150943
0.0194969
0.0207547
0.018239
0.018239
0.018239
0.018239
0.0144654
0.0169811
0.0207547
0.0144654
0.0194969
0.0188679
0.0157233
0.018239
0.0176101
0.0157233
0.0144654
0.0125786
0.0150943
0.0125786
0.018239
0.0207547
0.0163522
0.0113208
0.0169811
0.0194969
0.0176101
0.0207547
0.0157233
0.0157233
0.0163522
0.0163522
0.018239
0.0150943
0.0119497
0.0144654
0.0119497
0.0132075
0.0144654
0.0125786
0.0132075
0.0132075
0.0144654
0.0100629
0.0157233
0.0138365
0.0125786
0.0132075
0.0125786
0.0125786
0.0144654
0.0169811
0.018239
0.0163522
0.0125786
0.0144654
0.0138365
0.0169811
0.018239
0.0144654
0.0169811
0.0157233
0.0150943
0.0163522
0.0119497
0.0163522
0.0150943
0.0150943
0.0157233
0.0150943
0.0106918
0.0106918
0.0106918
0.0132075
0.0144654
0.0150943
0.0119497
0.0113208
0.0106918
0.0144654
0.018239
0.0201258
0.0144654
0.0157233
0.0157233
0.0150943
0.0176101
0.0113208
0.0176101
0.0138365
0.0150943
0.0138365
0.0150943
0.0176101
0.0150943
0.0176101
0.0157233
0.0157233
0.0144654
0.0157233
0.0144654
0.0157233
0.0194969
0.0150943
0.0163522
0.0150943
0.0157233
0.0100629
0.0113208
0.00943396
0.0132075
0.0113208
0.0125786
0.0113208
0.00943396
0.0100629
0.0113208
0.0132075
0.0113208
0.0157233
0.0138365
0.0125786
0.0144654
0.0125786
0.0144654
0.0150943
0.0144654
0.0119497
0.0113208
0.0125786
0.0119497
0.0113208
0.0125786
0.0144654
0.0157233
0.0150943
0.0176101
0.0176101
0.0144654
0.0119497
0.0132075
0.0144654
0.0150943
0.0150943
0.0138365
0.0138365
0.0144654
0.0132075
0.0119497
0.0132075
0.0138365
0.0176101
0.0157233
0.0138365
0.0119497
0.0144654
0.0150943
0.018239
0.0163522
0.0144654
0.0150943
0.018239
0.0132075
0.0169811
0.0144654
0.0138365
0.0150943
0.0132075
0.0169811
0.0150943
0.0157233
0.0150943
0.0113208
0.0144654
0.0157233
0.0150943
0.0132075
0.0138365
0.0144654
0.0125786
0.0119497
0.0119497
0.0106918
0.0119497
0.0125786
0.0163522
0.0144654
0.0150943
0.0150943
0.0150943
0.0169811
0.0163522
0.0106918
0.0125786
0.0119497
0.0150943
0.0119497
0.0119497
0.0132075
0.0125786
0.0132075
0.0113208
0.0138365
0.0125786
0.0113208
0.0125786
0.0125786
0.0150943
0.0081761
0.0125786
0.0125786
0.0150943
0.0194969
0.0169811
0.0150943
0.0157233
0.0144654
0.0163522
0.0176101
0.0169811
0.0144654
0.0119497
0.0132075
0.0119497
0.0106918
0.0113208
0.0119497
0.0119497
0.0157233
0.0138365
0.0106918
0.0119497
0.0119497
0.0138365
0.0100629
0.018239
0.0132075
0.0113208
0.0106918
0.0119497
0.0125786
0.0132075
0.0100629
0.0113208
0.0100629
0.0119497
0.0113208
0.0132075
0.0106918
0.0119497
0.0132075
0.0138365
0.0132075
0.0150943
0.0119497
0.0119497
0.0119497
0.0113208
0.0119497
0.0106918
0.0132075
0.0113208
0.0132075
0.0144654
0.0106918
0.0125786
0.0119497
0.0138365
0.0150943
0.0138365
0.0132075
0.0125786
0.0138365
0.0119497
0.0163522
0.0125786
0.0125786
0.0106918
0.0106918
0.0106918
0.0106918
0.0106918
0.00943396
0.00943396
0.0132075
0.0100629
0.0113208
0.0132075
0.0106918
0.0119497
0.0119497
0.0106918
0.0119497
0.0119497
0.0119497
0.0144654
0.0113208
0.0132075
0.00943396
0.0106918
0.0125786
0.0100629
0.0119497
0.0125786
0.0132075
0.0119497
0.0113208
0.0113208
0.0106918
0.0125786
0.00943396
0.0100629
0.0113208
0.0125786
0.0125786
0.0113208
0.0125786
0.0125786
0.0119497
0.0169811
0.0144654
0.0119497
0.0113208
0.0119497
0.0119497
0.0125786
0.0132075
0.0106918
0.0113208
0.0113208
0.0132075
0.0106918
0.0125786
0.0113208
0.0113208
0.00943396
0.0125786
0.0113208
0.0113208
0.0132075
0.0125786
0.0100629
0.0113208
0.0138365
0.0113208
0.0119497
0.0113208
0.0113208
0.0113208
0.00943396
0.0106918
0.0106918
0.0106918
0.0106918
0.0125786
0.0100629
0.0119497
0.0113208
0.0113208
0.0119497
0.0106918
0.0100629
0.00943396
0.0106918
0.0100629
0.0113208
0.0100629
0.0106918
0.0106918
0.0106918
0.00943396
0.0106918
0.0106918
0.0100629
0.0119497
0.0106918
0.00754717
0.00943396
0.00880503
0.0113208
0.0100629
0.00943396
0.0100629
0.00943396
0.00943396
0.0119497
0.0113208
0.0113208
0.0113208
0.0106918
0.0106918
0.0106918
0.0106918
0.00943396
0.0100629
0.0106918
0.0106918
0.0106918
0.0106918
0.0106918
0.0100629
0.0100629
0.0106918
0.0106918
0.00943396
0.0100629
0.0100629
0.0100629
0.00943396
0.0100629
0.00943396
0.0081761
0.00943396
0.0081761
0.0100629
0.0100629
0.0100629
0.00943396
0.0100629
0.0113208
0.00943396
0.0100629
0.00880503
0.0113208
0.0100629
0.0119497
0.0100629
0.0100629
0.0125786
0.00943396
0.00943396
0.0100629
0.00943396
0.0100629
0.0100629
0.0106918
0.0100629
0.0113208
0.0106918
0.0106918
0.0106918
0.0100629
0.00943396
0.0106918
0.0106918
0.00880503
0.00943396
0.00943396
0.00880503
0.00943396
0.00880503
0.0100629
0.0100629
0.00943396
0.00943396
0.00880503
0.00943396
0.0100629
0.00943396
0.00943396
0.0100629
0.00943396
0.00943396
0.0100629
0.00943396
0.00880503
0.00880503
0.0100629
0.0100629
0.0106918
0.00943396
0.00943396
0.00943396
0.00880503
0.0106918
0.0113208
0.0113208
0.00880503
0.0106918
0.0106918
0.00880503
0.0100629
0.0100629
0.0106918
0.00880503
0.0100629
0.0106918
0.0106918
0.0113208
0.0119497
0.0125786
0.00943396
0.0106918
0.0100629
0.00943396
0.00943396
0.0100629
0.0119497
0.0113208
0.00943396
0.0106918
0.0081761
0.0100629
0.00943396
0.00880503
0.00943396
0.0081761
0.00943396
0.00943396
0.00943396
0.0100629
0.0100629
0.0113208
0.0106918
0.0113208
0.0113208
0.0113208
0.0106918
0.0106918
0.0106918
0.0125786
0.0113208
0.0113208
0.0113208
0.0113208
0.0125786
0.0119497
0.0106918
0.0125786
0.0125786
0.0113208
0.0106918
0.0106918
0.0100629
0.0113208
0.0113208
0.0106918
0.0132075
0.0125786
0.0113208
0.0113208
0.0106918
0.0113208
0.0132075
0.0125786
0.0119497
0.0125786
0.0119497
0.0119497
0.0119497
0.0119497
0.0113208
0.0113208
0.0113208
0.0119497
0.0119497
0.0119497
0.0113208
0.0113208
0.0106918
0.0106918
0.0113208
0.0125786
0.0119497
0.0106918
0.0113208
0.0119497
0.0100629
0.0119497
0.0125786
0.0113208
0.0100629
0.00943396
0.0119497
0.0125786
0.0113208
0.0125786
0.0119497
0.0119497
0.0125786
0.0106918
0.0113208
0.0119497
0.0125786
0.0119497
0.0119497
0.0113208
0.0125786
0.0113208
0.0132075
0.0119497
0.0119497
0.0113208
0.0132075
0.0119497
0.0119497
0.0119497
0.0113208
0.0125786
0.0119497
0.0113208
0.0113208
0.0113208
0.0113208
0.0113208
0.0113208
0.0113208
0.0119497
0.0119497
0.0132075
0.0125786
0.0119497
0.0125786
0.0113208
0.0113208
0.0119497
0.0119497
0.0125786
0.0119497
0.0125786
0.0125786
0.0113208
0.0113208
0.0106918
0.0113208
0.0119497
0.0113208
0.0106918
0.0113208
0.0119497
0.0125786
0.0125786
0.0125786
0.0119497
0.0119497
0.0113208
0.0119497
0.0113208
0.0106918
0.0106918
0.0113208
0.0119497
0.0119497
0.0125786
0.0119497
0.0119497
0.0119497
0.0125786
0.0113208
0.0119497
0.0119497
0.0119497
0.0119497
0.0132075
0.0132075
0.0138365
0.0125786
0.0132075
0.0113208
0.0119497
0.0125786
0.0119497
0.0119497
0.0113208
0.0132075
0.0125786
0.0119497
0.0119497
0.0119497
0.0119497
0.0119497
0.0119497
0.0125786
0.0119497
0.0119497
0.0132075
0.0125786
0.0113208
0.0113208
0.0113208
0.0125786
0.0119497
0.0119497
0.0119497
0.0113208
0.0113208
0.0119497
0.0119497
0.0113208
0.0113208
0.0113208
0.0125786
0.0125786
0.0119497
0.0132075
0.0125786
0.0125786
0.0119497
0.0125786
0.0132075
0.0125786
0.0132075
0.0132075
0.0125786
0.0125786
0.0125786
0.0125786
0.0125786
0.0125786
0.0132075
0.0132075
0.0125786
0.0125786
0.0125786
0.0132075
0.0125786
0.0125786
0.0125786
0.0125786
0.0132075
0.0132075
0.0132075
0.0125786
0.0125786
0.0125786
0.0125786
0.0125786
0.0125786
0.0125786
0.0125786
0.0119497
0.0125786
0.0125786
0.0125786
0.0119497
0.0119497
0.0132075
0.0132075
0.0132075
0.0132075
0.0119497
0.0119497
0.0132075
0.0132075
0.0132075
0.0125786
0.0132075
0.0132075
0.0119497
0.0125786
0.0125786
0.0125786
0.0119497
0.0119497
0.0125786
0.0125786
0.0125786
0.0125786
0.0138365
0.0132075
0.0138365
0.0138365
0.0138365
0.0138365
0.0144654
0.0138365
0.0138365
0.0144654
0.0144654
0.0150943
0.0144654
0.0150943
0.0150943
0.0144654
0.0150943
0.0144654
0.0138365
0.0138365
0.0138365
0.0138365
0.0138365
0.0144654
0.0144654
0.0144654
0.0150943
0.0150943
0.0150943
0.0150943
0.0150943
0.0150943
0.0150943
0.0150943
0.0150943
0.0150943
0.0144654
0.0144654
0.0157233
0.0144654
0.0144654
0.0144654
0.0157233
0.0163522
0.0157233
0.0150943
