-0.922799,-0.9501,-1,-0.963549,-0.837588
-0.531385,-0.608398,-0.64097,-0.469105,-0.302065
0.276234,0.123625,-0.203559,-0.16356,0.202253
0.632123,0.69493,0.791765,0.797973,0.53681
0.773185,0.89681,0.968178,1,0.774642
