0.406086,0.169009,0.158772,0.732006,0.941338,0.718449
-0.182463,-0.100247,-0.0699363,0.175301,-0.25781,-0.447573
-0.634128,-0.235674,-0.195586,-0.178724,-0.601743,-1
-0.298727,-0.0788212,-0.0405102,0.21842,-0.223079,-0.628425
0.786939,0.315449,0.295475,0.888471,0.899135,0.857159
0.60583,0.362555,0.880616,0.948613,1,0.900435
