0.815149,0.779978,0.523394,-0.0271066,-0.399333
1,0.910855,0.722718,-0.0401512,-0.483951
0.925793,0.916714,0.553405,-0.107537,-0.651125
0.917989,0.850482,0.12654,-0.457884,-0.963656
0.68253,0.148254,-0.183349,-0.741537,-1
