0.251159,0.370036,0.412706,0.482011,0.418501,0.397456,0.333233
0.357086,0.429452,0.490939,0.477498,0.49489,0.439095,0.403967
0.37114,0.470706,0.464788,0.444884,0.445268,0.48334,0.396146
0.457664,0.449608,0.401015,0.353598,0.441434,0.403711,0.399171
0.327513,0.431221,0.362277,0.356625,0.394805,0.416801,0.27644
0.282377,0.325373,0.36806,0.319994,0.371597,0.221761,0.186991
0.166396,0.242829,0.252415,0.320731,0.242153,0.178265,0.0409409
