-1,-0.966754,-0.921667,-0.573737,-0.347106
-0.693161,-0.607313,-0.35686,0.0920211,-0.0136293
-0.39053,-0.1989,0.118888,0.564435,0.823158
0.270982,0.456721,0.673284,1,0.933451
0.593789,0.713063,0.780449,0.806129,0.928272
