0.803468,0.938297,0.941627,0.926113,0.75528
1,0.899888,0.861294,0.8095,0.777017
0.406966,0.211878,-0.298521,0.267704,0.608458
-0.518991,-1,-0.512939,-0.0552785,0.273057
0.0797026,0.0704194,0.667674,0.450725,0.479104
