0.407219,0.578354,0.627323,0.737771,0.379514,0.144571
0.997563,0.979634,0.820304,0.832075,0.993592,0.926781
0.961305,1,0.971036,0.846706,0.872022,0.960124
0.550797,0.743247,0.633866,0.628105,0.769032,0.568975
-0.501429,-0.152002,0.197159,0.393745,0.256373,-0.452182
-0.595088,0.147368,0.47138,0.366091,-0.646121,-1
