0.933971,1,0.721817,0.507082,0.90628
0.905019,0.894779,0.716209,-0.115708,0.275145
0.150839,0.436536,-0.82328,-0.721967,-0.456955
-0.00907242,-0.589743,-0.866023,-1,-0.773811
0.610031,0.341645,-0.0551926,-0.592843,0.278039
