0.572542,0.860285,0.977734,1,0.936361
0.424447,0.814289,0.912544,0.966653,0.913257
0.116682,0.187514,0.237736,0.372959,0.705808
-0.00410539,-0.0224989,-0.109933,-0.393536,-0.51632
-0.117606,-0.0973315,-0.194551,-0.645934,-1
