0.412572,0.550064,0.636471,0.602417,0.559879,0.447298
0.574031,0.627377,0.647178,0.647248,0.55331,0.439282
0.59644,0.658894,0.654323,0.651796,0.648684,0.569493
0.504408,0.553396,0.571915,0.573621,0.567886,0.516155
0.334895,0.404263,0.449108,0.433203,0.357628,0.278001
0.294691,0.303329,0.321057,0.348161,0.216187,0.035056
