-1,-0.940865,-0.686503,-0.270062,-0.0974601
-0.794635,-0.658076,-0.2125,0.283518,0.669969
-0.45316,-0.315429,0.201156,0.941264,0.915443
-0.0308644,0.117824,0.655358,0.927622,1
0.241197,0.559604,0.848972,0.947462,0.878158
