-1,-0.55042,-0.278264,0.516476,0.876876,0.927077
-0.750335,-0.4232,-0.0245015,0.610655,0.929519,0.957331
-0.196332,0.0213578,0.21785,0.686741,0.93037,1
0.240798,0.379429,0.460614,0.714832,0.951293,0.97982
0.526668,0.462152,0.759391,0.809472,0.879843,0.977308
0.623119,0.720238,0.829008,0.851476,0.876913,0.716434
