-0.015127,0.0981263,-0.0493918,0.0704742,0.00268269,0.0592038,-0.0593745
0.133124,0.180425,0.202633,0.0986127,0.203691,0.132787,0.0346713
0.100877,0.297909,0.261542,0.208961,0.148408,0.150244,-0.0784221
0.178849,0.179761,0.216812,0.148053,0.154197,0.0409466,-0.0201666
0.086358,0.295102,0.212302,0.199342,0.234068,0.172794,-0.0878105
0.21028,0.212081,0.273957,0.151587,0.257978,0.158465,0.056025
0.0749999,0.172468,0.0410183,0.12706,0.0622153,0.101914,-0.0585219
