0.790696,1,0.831916,0.706254,0.16506
0.822679,0.897998,0.827252,0.228481,-0.133651
0.440298,0.401792,-0.220635,-0.277489,-0.565993
0.225905,-0.32991,-0.557877,-0.7312,-0.81171
0.191049,-0.273056,-0.830863,-0.963108,-1
