-0.250037,-0.145454,-0.0501229,-0.14933,-0.278375
0.0719471,0.273818,0.410892,0.255023,0.0465118
0.204504,0.306813,0.427548,0.534827,0.354554
-0.0112341,0.176991,0.314049,0.219311,0.0250921
-0.291643,-0.159402,-0.0697991,-0.160976,-0.26758
