-1,-0.41594,0.456622,0.908851,0.892281
-0.61976,-0.295424,0.468754,0.969743,1
-0.164381,0.0397099,0.459954,0.957964,0.986856
0.312278,0.389997,0.738579,0.815983,0.951273
0.506013,0.689719,0.837862,0.86076,0.730649
