0.790184,0.873986,0.780801,0.595048,0.442244,-0.028156
1,0.846202,0.715482,0.501709,-0.105068,-0.345962
0.922574,0.977302,0.648095,0.170428,-0.276091,-0.529844
0.93297,0.680242,0.202076,-0.192859,-0.561334,-0.770695
0.415722,0.360924,-0.0397434,-0.307166,-0.699194,-0.877594
-0.119402,-0.12675,-0.474724,-0.784612,-0.950195,-1
