-1,-0.930671,-0.728073,-0.199479,0.0388614
-0.845341,-0.707353,-0.200299,0.0813365,0.724607
-0.564995,-0.256639,0.0405117,0.851668,0.786849
0.104231,0.35084,0.566827,0.858717,1
0.529944,0.643116,0.793032,0.932112,0.914966
