-0.038937,0.117268,0.186887,0.156892,0.113731
0.00773707,0.0956179,0.152461,0.196766,0.0122389
-0.00209377,-0.0016112,0.182466,0.202893,-0.0155704
-0.0175975,0.0149399,0.219688,0.2058,0.0202161
-0.0820373,0.120938,0.240879,0.180017,0.0326367
